,tconst,averageRating,numVotes
111199,tt0158267,6.6,73
111039,tt0157887,6.7,73
856690,tt1980046,7.7,73
856696,tt1980056,7.6,73
860171,tt1989425,8.1,73
110053,tt0155806,6.8,73
109991,tt0155685,5.4,73
723590,tt1503671,7.6,73
101504,tt0140088,5.8,73
888854,tt2120992,8.2,73
101178,tt0139476,6.2,73
95174,tt0126952,7.1,73
923391,tt2251666,4.1,73
137034,tt0208478,5.1,73
923695,tt22530286,5.8,73
925542,tt22644346,5.9,73
94327,tt0125578,6.3,73
94277,tt0125505,6.2,73
927163,tt22742568,6.0,73
94149,tt0125310,4.4,73
927842,tt22770464,7.9,73
927909,tt22772752,5.5,73
137150,tt0208702,4.2,73
94022,tt0125108,6.1,73
928946,tt22813848,2.2,73
1371528,tt8380192,6.5,73
930944,tt2290423,6.7,73
11586,tt0026907,4.8,73
931046,tt2290829,5.5,73
931233,tt2292187,6.0,73
931922,tt2296661,9.4,73
93092,tt0123619,5.3,73
934130,tt23063732,4.1,73
934354,tt2307846,5.0,73
935215,tt23133150,7.4,73
935596,tt23147672,8.0,73
921837,tt2246526,6.7,73
11347,tt0026597,5.6,73
919387,tt2234328,5.3,73
903160,tt2173801,7.6,73
891252,tt21262994,6.8,73
891997,tt2128676,5.9,73
100846,tt0138798,5.1,73
893341,tt2133383,7.5,73
894496,tt2136729,7.4,73
895929,tt21409958,4.8,73
896622,tt21430922,6.0,73
136318,tt0207002,5.7,73
898212,tt2148482,6.5,73
900199,tt2160181,7.5,73
99321,tt0135702,6.3,73
11166,tt0026367,5.3,73
918969,tt22325714,9.2,73
903740,tt2176236,6.5,73
904795,tt21808972,6.2,73
98926,tt0134990,6.0,73
11197,tt0026410,7.3,73
98759,tt0134692,6.9,73
97924,tt0133025,4.7,73
914848,tt2211454,5.3,73
96685,tt0130103,5.8,73
136660,tt0207651,5.8,73
96108,tt0128802,2.7,73
918589,tt2230858,7.3,73
1381600,tt8631252,6.3,73
115145,tt0165972,7.2,73
1135405,tt4160542,7.5,73
764072,tt1595858,7.7,73
765241,tt1600667,7.4,73
128500,tt0190928,7.4,73
128446,tt0190829,5.7,73
766036,tt1603273,6.5,73
133422,tt0200884,5.8,73
773769,tt16290206,8.4,73
773959,tt16294350,6.2,73
736894,tt15310880,8.3,73
126701,tt0187528,6.0,73
775577,tt1634548,6.9,73
126369,tt0187008,5.3,73
776830,tt16378028,7.1,73
777841,tt1640489,5.4,73
736564,tt15303510,5.3,73
778072,tt16409608,7.5,73
126021,tt0186473,8.1,73
125879,tt0186242,8.6,73
782084,tt1653853,7.0,73
784109,tt1663036,7.6,73
784191,tt1663424,8.4,73
784264,tt1663692,7.1,73
9167,tt0023692,6.2,73
9225,tt0023772,5.5,73
788901,tt1683055,6.3,73
124071,tt0183007,5.2,73
128631,tt0191201,5.0,73
8370,tt0022655,6.2,73
115262,tt0166137,4.3,73
763053,tt15920812,7.8,73
132883,tt0199822,4.7,73
132663,tt0199348,6.3,73
745391,tt15476818,8.8,73
8541,tt0022884,5.3,73
747875,tt15528436,6.7,73
748865,tt1555154,7.6,73
749109,tt15557314,8.3,73
749926,tt15576596,9.8,73
1390134,tt8846840,5.8,73
750696,tt1560613,6.6,73
131062,tt0196234,6.7,73
752744,tt15670322,5.0,73
753607,tt1568801,6.8,73
753838,tt15692574,7.5,73
738830,tt1534995,7.2,73
130664,tt0195427,5.8,73
754924,tt15721106,8.3,73
755197,tt1572863,7.1,73
8660,tt0023036,6.9,73
758215,tt15790246,6.7,73
129731,tt0193557,6.2,73
129617,tt0193254,6.8,73
129152,tt0192246,4.3,73
762642,tt1590295,6.8,73
8762,tt0023165,5.5,73
791722,tt16961300,7.1,73
123588,tt0182077,6.6,73
795455,tt17071456,2.7,73
123070,tt0181183,6.1,73
119205,tt0174116,7.3,73
818108,tt1806892,2.7,73
818231,tt1807058,8.5,73
819808,tt1813235,6.9,73
820805,tt1817263,8.4,73
118255,tt0171954,6.3,73
821772,tt1822163,8.2,73
822146,tt18232550,5.1,73
117995,tt0171394,6.3,73
824044,tt18274176,6.8,73
117502,tt0170363,5.6,73
826743,tt1834308,7.3,73
828023,tt1838185,6.5,73
730980,tt1518255,8.3,73
134448,tt0202946,6.8,73
830988,tt1850764,7.7,73
116130,tt0167643,4.9,73
9925,tt0024724,5.6,73
115720,tt0166925,8.0,73
115707,tt0166909,8.0,73
1381673,tt8633266,5.4,73
134625,tt0203285,2.7,73
134643,tt0203309,3.6,73
115287,tt0166178,6.6,73
729555,tt1515420,7.3,73
816385,tt1796562,5.6,73
9606,tt0024267,6.5,73
815709,tt1792806,3.6,73
807563,tt1753697,5.2,73
122826,tt0180804,6.9,73
799428,tt1722632,6.0,73
800892,tt1729194,6.5,73
800897,tt1729202,6.1,73
801139,tt1730118,6.8,73
122131,tt0179677,5.1,73
802085,tt1733581,8.6,73
121756,tt0179012,7.3,73
121626,tt0178818,6.0,73
806964,tt17519728,8.1,73
121181,tt0178055,6.5,73
807908,tt17543824,4.2,73
119490,tt0174675,7.0,73
120553,tt0176777,7.8,73
810122,tt1764442,6.0,73
810806,tt17677548,6.7,73
9550,tt0024190,6.0,73
811966,tt1773582,5.0,73
9559,tt0024204,4.4,73
119814,tt0175312,7.7,73
814402,tt1786551,6.8,73
1383445,tt8680096,6.6,73
814613,tt1787749,7.1,73
814979,tt1789438,7.4,73
92232,tt0122329,4.4,73
938189,tt2328432,8.6,73
1370177,tt8349898,5.8,73
1066380,tt3175580,6.8,73
140090,tt0214974,7.6,73
706039,tt1465497,6.4,73
1068857,tt31975847,7.2,73
1068985,tt3198674,6.0,73
1069682,tt3204346,6.8,73
1069756,tt3205094,5.1,73
62498,tt0086503,6.1,73
62295,tt0086271,6.1,73
62266,tt0086239,5.6,73
705462,tt14643166,9.1,73
705210,tt14637796,7.9,73
62032,tt0085967,6.1,73
1071742,tt3226430,3.9,73
1074771,tt3266806,7.8,73
61141,tt0084932,6.2,73
704917,tt1463151,6.9,73
1079157,tt3328056,8.7,73
1079167,tt3328154,7.8,73
1079698,tt3334746,5.4,73
59946,tt0083522,7.5,73
1081505,tt3361152,5.6,73
13470,tt0029271,7.4,73
1082546,tt3379720,7.0,73
1083085,tt3385976,7.7,73
704077,tt1461527,7.4,73
1067235,tt31834875,5.7,73
1065862,tt31712399,7.5,73
92078,tt0122078,5.7,73
63324,tt0087470,7.5,73
67898,tt0092773,6.6,73
1040967,tt2979302,6.6,73
67537,tt0092366,8.4,73
67479,tt0092300,6.7,73
1045926,tt3019178,5.1,73
66959,tt0091700,6.0,73
1047428,tt3030566,6.4,73
1358678,tt8083936,7.0,73
66641,tt0091319,6.2,73
707698,tt1468817,3.7,73
1050642,tt3056900,5.5,73
1051429,tt3063586,3.1,73
65826,tt0090365,7.1,73
1053031,tt30788035,5.2,73
65361,tt0089834,6.2,73
65110,tt0089551,4.6,73
65034,tt0089459,6.3,73
1357693,tt8060588,8.1,73
64233,tt0088535,7.3,73
1059936,tt3122282,4.8,73
1060902,tt3129692,5.2,73
1061804,tt3138730,6.4,73
1357430,tt8053490,6.8,73
1063012,tt3147164,6.6,73
63654,tt0087859,6.3,73
13493,tt0029298,6.2,73
1085053,tt3413432,4.4,73
59060,tt0082488,4.3,73
140727,tt0216292,5.2,73
1110660,tt3768032,7.6,73
1111421,tt3778216,8.5,73
13911,tt0029829,7.2,73
1111976,tt3786730,3.2,73
1112964,tt3798208,5.6,73
53096,tt0075636,6.2,73
1115037,tt3826150,6.9,73
1115743,tt3835734,4.2,73
52431,tt0074852,6.0,73
52395,tt0074810,5.9,73
1118686,tt3885120,7.3,73
1118715,tt3885742,3.7,73
1118867,tt3887800,6.8,73
1119286,tt3894602,7.3,73
698923,tt1451399,6.6,73
51516,tt0073798,6.4,73
51283,tt0073523,5.1,73
50911,tt0073056,6.3,73
1128505,tt4057142,6.4,73
1130263,tt4080058,4.5,73
1131033,tt4093026,5.4,73
49719,tt0071704,5.7,73
697982,tt14495216,7.6,73
1134092,tt4142044,8.5,73
1134108,tt4142212,8.7,73
1109312,tt3748354,4.9,73
1109202,tt3746842,5.8,73
141411,tt0217587,5.6,73
1096249,tt3565354,4.3,73
1088405,tt3461890,8.0,73
1090535,tt3486134,5.1,73
1091312,tt3497524,5.3,73
1093658,tt3527476,5.2,73
702856,tt14591022,6.0,73
1094173,tt3533604,7.4,73
1094784,tt3544978,6.9,73
1095678,tt3558162,6.7,73
57058,tt0080193,5.4,73
56966,tt0080082,7.1,73
56955,tt0080069,6.8,73
56802,tt0079887,6.7,73
1108364,tt3735216,7.9,73
1353655,tt7969046,6.4,73
1099561,tt3611306,6.8,73
701717,tt14571768,8.6,73
701612,tt14569286,4.2,73
55861,tt0078808,5.7,73
1103002,tt3659764,6.5,73
1103059,tt3660684,5.3,73
141110,tt0217025,5.8,73
55387,tt0078267,4.3,73
13832,tt0029733,5.4,73
54889,tt0077697,3.8,73
67987,tt0092867,3.9,73
1039167,tt29669561,8.7,73
68549,tt0093517,5.2,73
982031,tt2647416,7.9,73
85878,tt0114153,5.4,73
958518,tt24326724,7.4,73
958730,tt24339158,6.2,73
959791,tt2445488,8.3,73
961511,tt2461216,7.2,73
84456,tt0112391,4.6,73
964975,tt2497024,8.0,73
84027,tt0111858,6.5,73
83761,tt0111499,4.3,73
967690,tt2524112,6.4,73
967784,tt2525342,6.6,73
83087,tt0110693,5.9,73
82539,tt0110010,5.5,73
714221,tt14827236,5.2,73
971756,tt2564604,5.3,73
1366025,tt8255690,6.0,73
81611,tt0108920,8.1,73
974269,tt25892298,6.1,73
713695,tt14816042,7.7,73
1365710,tt8248820,5.8,73
81080,tt0108282,5.0,73
977245,tt26226138,7.8,73
978664,tt2630718,7.0,73
80487,tt0107555,5.5,73
79863,tt0106801,6.8,73
957834,tt24253042,8.8,73
86459,tt0114886,5.3,73
1368177,tt8302976,7.4,73
89970,tt0119148,3.7,73
11684,tt0027034,5.8,73
938836,tt23321406,8.0,73
91925,tt0121818,6.1,73
939418,tt2334268,6.6,73
940676,tt2342416,6.7,73
91453,tt0120956,7.0,73
91064,tt0120436,5.1,73
11761,tt0027121,5.1,73
90296,tt0119538,5.6,73
944312,tt2362274,4.8,73
11788,tt0027157,5.4,73
89603,tt0118731,5.7,73
956418,tt2415174,6.6,73
89375,tt0118450,8.7,73
89309,tt0118370,5.5,73
947127,tt23733588,7.0,73
89062,tt0118053,5.5,73
88563,tt0117465,6.9,73
952066,tt2390606,3.7,73
87942,tt0116687,7.1,73
954699,tt2402613,4.4,73
956133,tt2412778,7.4,73
86665,tt0115142,6.0,73
86598,tt0115057,7.4,73
981122,tt26448280,6.4,73
982097,tt26475427,7.2,73
68566,tt0093538,5.5,73
712923,tt14799356,6.1,73
73672,tt0099416,5.0,73
73500,tt0099228,4.6,73
1013655,tt28115227,2.5,73
1013689,tt2811616,5.4,73
1014190,tt28146056,6.1,73
1014571,tt28172032,8.7,73
72802,tt0098408,5.9,73
1018743,tt2838918,8.3,73
710648,tt14746344,4.2,73
1361232,tt8144954,7.0,73
1020421,tt28494884,6.6,73
1022967,tt28632349,6.9,73
1023611,tt28664948,6.7,73
1024857,tt28752698,5.9,73
70904,tt0096235,5.6,73
1026016,tt2880528,6.6,73
1029625,tt29125034,3.6,73
709450,tt14723252,8.0,73
1031276,tt2924660,6.6,73
69589,tt0094729,5.6,73
69406,tt0094515,7.0,73
1033144,tt29348753,5.4,73
1034959,tt2944970,5.5,73
68767,tt0093768,3.3,73
12828,tt0028443,6.1,73
74319,tt0100197,5.9,73
1007049,tt2776964,5.2,73
1362459,tt8176048,6.6,73
994521,tt27191945,7.1,73
12334,tt0027842,6.2,73
983307,tt2657668,9.2,73
712733,tt1479339,6.8,73
78933,tt0105702,6.8,73
78765,tt0105495,3.8,73
77907,tt0104456,6.1,73
77856,tt0104394,5.8,73
77701,tt0104207,5.9,73
712293,tt1478330,7.6,73
992031,tt27091606,6.1,73
12407,tt0027930,5.9,73
996969,tt2733504,7.9,73
74808,tt0100779,5.2,73
712163,tt14780354,3.9,73
76589,tt0102880,6.7,73
1363024,tt8190820,4.1,73
998635,tt27422855,5.3,73
76216,tt0102448,5.7,73
999501,tt27466882,9.5,73
75479,tt0101567,5.8,73
1002365,tt2756644,2.9,73
1003585,tt27621411,6.8,73
1004864,tt27674898,4.0,73
1005359,tt2769310,5.7,73
75117,tt0101145,8.5,73
433,tt0000679,5.2,73
463162,tt10086808,7.9,73
162065,tt0262222,4.0,73
1249,tt0003015,4.6,73
1404538,tt9156262,6.4,73
192971,tt0323155,4.8,73
193023,tt0323263,6.2,73
603598,tt12636658,5.6,73
473936,tt10265028,7.4,73
169293,tt0276823,7.2,73
550408,tt1160712,6.5,73
504243,tt1078897,6.6,73
1411409,tt9334830,7.7,73
673922,tt1401070,8.1,73
503582,tt1077437,8.0,73
529205,tt11209358,3.9,73
186695,tt0310279,6.9,73
164602,tt0267497,7.5,73
622417,tt1301842,7.0,73
410067,tt0833608,7.9,73
149301,tt0235118,8.3,73
156464,tt0250640,5.6,73
410204,tt0833984,8.1,73
542781,tt1144806,5.9,73
1425546,tt9763792,5.5,73
156557,tt0250804,6.8,73
450507,tt0968762,5.7,73
409221,tt0831277,4.9,73
225303,tt0397585,5.5,73
7157,tt0020956,5.6,73
515844,tt10990272,7.0,73
247375,tt0449892,5.8,73
582967,tt12212132,8.3,73
407913,tt0827706,6.6,73
384165,tt0758939,6.4,73
408513,tt0829154,6.7,73
1425087,tt9747626,6.0,73
609631,tt1276715,7.1,73
408597,tt0829308,7.0,73
515993,tt1099252,6.7,73
209363,tt0363713,5.6,73
609854,tt1276987,5.7,73
164767,tt0267872,6.1,73
239037,tt0429508,3.3,73
203339,tt0349646,6.7,73
544061,tt11469884,7.0,73
505075,tt1080280,7.8,73
225177,tt0397316,7.2,73
535025,tt11308454,6.6,73
153841,tt0245129,8.2,73
166310,tt0271319,5.4,73
217231,tt0380752,5.3,73
245958,tt0446380,5.6,73
656047,tt13638858,8.1,73
498103,tt1068278,7.5,73
245886,tt0446256,8.0,73
611688,tt12805072,7.5,73
620374,tt12979114,7.9,73
642571,tt1339085,6.2,73
481485,tt10395126,6.6,73
415353,tt0847738,7.9,73
216082,tt0378333,4.6,73
440816,tt0934765,7.4,73
158661,tt0255441,5.9,73
566938,tt11905622,6.1,73
658357,tt13684314,4.3,73
581717,tt12188452,5.8,73
1427304,tt9816258,7.0,73
619198,tt1295040,8.2,73
440281,tt0933106,4.9,73
665858,tt13845016,6.6,73
215888,tt0377863,6.5,73
1410299,tt9303696,5.5,73
601139,tt1258758,4.9,73
439604,tt0930094,9.0,73
233413,tt0416958,3.7,73
1411656,tt9342916,8.1,73
528094,tt11192392,8.6,73
498355,tt10687016,5.9,73
581929,tt12193174,7.6,73
551335,tt1162658,6.4,73
194493,tt0326808,5.9,73
254850,tt0469169,7.2,73
535649,tt1131823,3.8,73
162162,tt0262402,4.7,73
234268,tt0418831,6.6,73
542273,tt1143941,3.3,73
634368,tt13238772,6.2,73
186801,tt0310488,7.5,73
501771,tt10749672,6.0,73
1681,tt0005076,6.5,73
149088,tt0234670,5.6,73
171864,tt0281446,4.1,73
264777,tt0493191,6.6,73
234080,tt0418390,4.5,73
643322,tt13403304,6.3,73
164302,tt0266786,6.7,73
518648,tt1104098,7.1,73
634987,tt13250016,3.7,73
635091,tt13253894,3.2,73
518900,tt11044994,7.6,73
216358,tt0378936,7.2,73
148935,tt0234307,6.7,73
519030,tt1104743,7.3,73
240191,tt0432231,4.1,73
203618,tt0350409,5.1,73
645320,tt13439458,8.4,73
238947,tt0429360,7.6,73
645479,tt13442632,8.6,73
569216,tt1194725,7.2,73
160734,tt0259729,7.7,73
456949,tt0993744,7.5,73
159928,tt0258161,4.4,73
512635,tt1093837,7.2,73
165315,tt0269043,5.6,73
251362,tt0459804,7.1,73
670260,tt1392982,5.2,73
671952,tt13968260,6.5,73
396203,tt0794401,7.1,73
205816,tt0355698,5.6,73
180294,tt0297245,5.9,73
456225,tt0990377,8.1,73
513038,tt10943762,5.0,73
394859,tt0790722,7.4,73
1428472,tt9853686,5.6,73
548864,tt1157603,8.7,73
630221,tt1316029,7.0,73
170048,tt0278211,7.4,73
595884,tt1247639,8.2,73
1424307,tt9724734,5.7,73
392919,tt0784939,7.3,73
392915,tt0784915,8.2,73
186079,tt0309088,5.9,73
462582,tt10077706,5.5,73
1428993,tt9866602,6.8,73
237527,tt0426291,6.1,73
220502,tt0387781,7.8,73
250375,tt0457307,5.1,73
7041,tt0020781,6.2,73
400691,tt0807829,5.0,73
459206,tt10011302,6.0,73
220451,tt0387695,7.2,73
1402312,tt9106108,8.7,73
250700,tt0458062,4.9,73
511032,tt1091805,6.7,73
250321,tt0457220,6.7,73
398260,tt0800746,7.1,73
458040,tt0997171,6.6,73
461428,tt10054958,5.9,73
191019,tt0318993,6.7,73
237747,tt0426648,4.4,73
461700,tt10060772,8.7,73
589359,tt12343900,4.2,73
167880,tt0274332,6.0,73
236782,tt0424638,7.6,73
1408556,tt9253672,7.1,73
596478,tt12486208,6.7,73
191454,tt0319792,6.0,73
1415271,tt9444800,4.6,73
669761,tt1392017,5.6,73
5428,tt0017578,7.0,73
452984,tt0978323,4.7,73
534374,tt11296054,7.2,73
218352,tt0382920,6.0,73
545048,tt1149252,7.6,73
389380,tt0773292,8.8,73
238845,tt0429152,6.2,73
185427,tt0307722,8.2,73
406792,tt0824329,7.0,73
469788,tt10196500,6.9,73
173605,tt0284438,6.9,73
181892,tt0300551,7.6,73
624477,tt1305587,5.9,73
514580,tt10968530,5.7,73
568538,tt11935230,6.1,73
506363,tt1082770,8.1,73
238909,tt0429292,6.6,73
568508,tt1193498,6.5,73
159356,tt0257046,6.5,73
470252,tt10203788,5.7,73
632494,tt13204356,4.6,73
224686,tt0396374,8.2,73
470539,tt10207464,5.9,73
235517,tt0421386,7.0,73
468583,tt10177384,7.7,73
171149,tt0280243,7.4,73
161070,tt0260337,5.2,73
585075,tt1225713,7.9,73
180042,tt0296734,6.2,73
238433,tt0428087,5.3,73
252086,tt0461732,3.5,73
1429461,tt9880724,9.2,73
577304,tt1210064,6.3,73
222744,tt0392739,5.9,73
577284,tt1210047,5.6,73
175157,tt0287401,7.1,73
514079,tt10956052,8.9,73
248539,tt0452757,7.4,73
248486,tt0452663,6.3,73
149679,tt0235970,6.2,73
175163,tt0287417,6.0,73
252259,tt0462059,4.9,73
2277,tt0007711,7.1,73
608759,tt1274646,3.4,73
467488,tt10160700,8.5,73
149708,tt0236020,7.2,73
454060,tt0982416,6.6,73
159533,tt0257407,2.5,73
252395,tt0462275,6.6,73
514505,tt10965328,7.1,73
1426404,tt9788418,5.8,73
254451,tt0468272,4.4,73
488764,tt10515866,7.0,73
243685,tt0440830,3.7,73
242149,tt0437032,4.7,73
1426773,tt9799878,1.9,73
212183,tt0369456,6.5,73
7240,tt0021068,7.5,73
1426760,tt9799550,7.3,73
659189,tt1370179,7.0,73
213015,tt0371465,5.4,73
536597,tt1133569,5.6,73
176150,tt0289331,5.6,73
188093,tt0313117,7.8,73
438162,tt0924177,5.6,73
168369,tt0275194,4.6,73
1398637,tt9043022,6.8,73
211907,tt0368868,5.1,73
173839,tt0284848,6.9,73
256712,tt0473684,5.7,73
429365,tt0891328,7.2,73
241512,tt0435610,5.7,73
229920,tt0408349,8.8,73
676445,tt14060532,5.1,73
425305,tt0877351,7.1,73
593833,tt1243821,6.7,73
1426991,tt9808494,6.6,73
1412351,tt9356320,5.9,73
539861,tt1139092,5.8,73
197066,tt0333501,3.7,73
176387,tt0289739,6.9,73
179024,tt0294849,6.0,73
170635,tt0279330,5.6,73
241846,tt0436334,7.4,73
1410269,tt9302912,5.8,73
170616,tt0279294,7.7,73
493686,tt1059798,7.6,73
676332,tt1405775,7.1,73
187895,tt0312732,5.6,73
261695,tt0485439,7.3,73
486465,tt10476634,2.7,73
213993,tt0373589,7.6,73
423397,tt0871915,8.0,73
215614,tt0377214,4.7,73
664266,tt1381403,7.1,73
497993,tt1068188,8.3,73
242167,tt0437059,6.1,73
212348,tt0369904,5.5,73
258157,tt0477451,6.2,73
259678,tt0480559,5.9,73
420774,tt0863087,6.0,73
242044,tt0436772,4.2,73
241672,tt0435952,6.8,73
1398787,tt9044540,9.7,73
553158,tt11660986,6.1,73
195489,tt0329628,5.7,73
163161,tt0264250,7.0,73
259714,tt0480667,4.8,73
175667,tt0288398,6.5,73
425389,tt0877597,6.4,73
244072,tt0441767,7.7,73
157221,tt0252154,7.3,73
640161,tt1334572,7.1,73
152544,tt0242574,8.3,73
522006,tt11094566,7.3,73
1430686,tt9913660,5.5,73
184026,tt0304911,6.6,73
1883,tt0005945,6.9,73
523594,tt1111933,8.2,73
211686,tt0368476,5.7,73
197937,tt0336162,5.7,73
495778,tt1064210,7.8,73
163003,tt0263916,7.6,73
1417492,tt9517380,8.1,73
1411992,tt9348970,7.2,72
537590,tt11354166,9.0,72
907928,tt2190427,5.1,72
54672,tt0077440,5.7,72
1360819,tt8134442,2.0,72
868799,tt2036453,4.5,72
907916,tt2190397,6.6,72
734305,tt15251390,5.0,72
467758,tt10163196,8.3,72
915806,tt22173666,6.7,72
652129,tt1356511,6.1,72
1368833,tt8318574,7.2,72
1062844,tt31459364,9.1,72
1267781,tt6261318,8.0,72
507675,tt1085519,3.7,72
71345,tt0096727,8.4,72
88405,tt0117269,4.1,72
116134,tt0167648,4.4,72
28365,tt0047308,7.3,72
119646,tt0174987,6.6,72
55368,tt0078245,5.9,72
34790,tt0054703,5.8,72
257938,tt0477019,7.6,72
950345,tt23840726,9.0,72
107606,tt0151382,7.8,72
1291893,tt6703900,6.5,72
231884,tt0413542,7.7,72
168475,tt0275364,5.2,72
391501,tt0780374,3.2,72
615339,tt1287326,7.1,72
791757,tt1696208,6.8,72
1105384,tt3692142,6.1,72
9728,tt0024441,6.2,72
467177,tt10155980,7.0,72
972766,tt2576678,7.2,72
595669,tt12470822,4.0,72
94847,tt0126373,5.0,72
696576,tt1446819,6.6,72
222716,tt0392613,5.6,72
55105,tt0077943,5.8,72
152333,tt0242211,8.9,72
119700,tt0175083,7.3,72
593454,tt1242860,7.1,72
887558,tt2116909,3.1,72
10475,tt0025454,5.7,72
1028225,tt2903158,6.9,72
33745,tt0053517,7.8,72
123398,tt0181731,6.1,72
1378771,tt8550264,6.1,72
56124,tt0079102,7.5,72
10858,tt0025985,7.1,72
23398,tt0041307,6.5,72
1257780,tt6107572,6.2,72
653593,tt13593114,5.8,72
731478,tt15193236,7.0,72
82324,tt0109754,7.2,72
714660,tt14837290,7.1,72
1099623,tt3612514,6.8,72
795407,tt17069404,8.0,72
962035,tt24657342,6.0,72
1051788,tt3068190,6.0,72
192642,tt0322431,7.3,72
66028,tt0090593,7.3,72
624204,tt1305091,6.9,72
252880,tt0463600,6.6,72
109872,tt0155454,7.3,72
33668,tt0053432,6.7,72
7154,tt0020953,4.8,72
913130,tt2205482,7.3,72
883702,tt21054064,6.4,72
1098282,tt3591860,3.6,72
609284,tt1275952,8.0,72
386767,tt0765426,3.4,72
470838,tt1021036,5.3,72
794978,tt1705811,2.6,72
118827,tt0173415,7.0,72
252599,tt0462645,7.8,72
489776,tt10530622,7.3,72
1222158,tt5568280,5.4,72
608859,tt12748166,4.4,72
468312,tt1017289,7.6,72
13169,tt0028890,5.3,72
63675,tt0087883,5.9,72
34391,tt0054238,6.0,72
1064448,tt3158218,5.9,72
534240,tt11294544,6.0,72
138115,tt0210737,5.9,72
883245,tt21043068,8.0,72
95021,tt0126681,6.4,72
152326,tt0242203,8.5,72
168052,tt0274652,6.5,72
154261,tt0245980,7.2,72
507169,tt10845678,6.5,72
669008,tt1390460,5.5,72
1379278,tt8561284,7.3,72
1102379,tt3653688,5.6,72
161327,tt0260827,5.6,72
507053,tt10843324,6.2,72
867837,tt20308842,7.4,72
84750,tt0112741,6.0,72
142180,tt0219103,4.9,72
1225256,tt5610172,6.0,72
1101726,tt3642358,8.0,72
88022,tt0116780,6.0,72
23319,tt0041215,6.7,72
229913,tt0408338,7.7,72
55876,tt0078824,6.2,72
82300,tt0109727,5.4,72
533372,tt1127873,6.3,72
1250893,tt6010216,4.8,72
734450,tt1525582,6.1,72
53143,tt0075688,6.4,72
221454,tt0389573,7.0,72
138634,tt0211743,5.7,72
22049,tt0039601,6.3,72
855406,tt19760228,6.0,72
738147,tt15335010,7.8,72
96816,tt0130405,7.0,72
596123,tt1248126,4.7,72
614132,tt12850838,7.5,72
1210014,tt5352046,6.2,72
1115991,tt3839272,8.9,72
1415109,tt9436606,6.7,72
1357692,tt8060540,6.0,72
27789,tt0046624,7.5,72
711046,tt1475533,7.3,72
738523,tt15343956,5.6,72
163420,tt0264811,6.9,72
1018613,tt28375638,6.6,72
580320,tt12159976,6.5,72
947808,tt2374914,7.1,72
167902,tt0274381,6.5,72
84316,tt0112205,8.5,72
397180,tt0797094,5.3,72
101532,tt0140144,5.0,72
15267,tt0031508,6.3,72
670690,tt1393825,3.4,72
1114704,tt3820924,6.6,72
52991,tt0075517,6.6,72
15257,tt0031498,5.6,72
1391416,tt8879660,8.2,72
397889,tt0799879,8.3,72
196818,tt0332664,8.7,72
1336639,tt7617944,6.9,72
1115016,tt3825444,6.1,72
1264006,tt6206640,5.4,72
206211,tt0356499,7.0,72
1017947,tt28347814,8.2,72
1407932,tt9238176,8.1,72
36654,tt0056785,6.2,72
926402,tt2269658,7.4,72
511222,tt1092018,8.2,72
614263,tt1285260,6.0,72
870975,tt2047701,8.9,72
871020,tt2047876,4.9,72
89324,tt0118386,7.4,72
52443,tt0074866,7.8,72
124750,tt0184170,7.8,72
64649,tt0089007,5.1,72
614257,tt1285252,6.6,72
785839,tt1670389,7.3,72
893000,tt21324926,5.6,72
593972,tt12440652,7.6,72
52407,tt0074824,4.9,72
36599,tt0056726,6.7,72
693127,tt1440110,6.4,72
230941,tt0411000,7.1,72
870535,tt20449724,7.1,72
1391380,tt8878922,7.9,72
510990,tt1091775,6.5,72
786654,tt1673418,7.8,72
124612,tt0183934,6.7,72
835030,tt1868526,7.1,72
593934,tt1243986,9.0,72
816387,tt1796564,5.0,72
870722,tt20455254,5.6,72
926040,tt2268130,7.9,72
14018,tt0029959,6.4,72
36589,tt0056716,7.2,72
650086,tt13523166,4.5,72
739164,tt15354726,6.1,72
974894,tt25971184,4.7,72
546741,tt11534504,3.4,72
392242,tt0782688,5.9,72
64665,tt0089024,3.9,72
71717,tt0097156,4.4,72
35339,tt0055316,5.5,72
1361225,tt8144868,3.9,72
142839,tt0220397,5.0,72
833252,tt1858769,6.8,72
1512,tt0004223,6.3,72
154558,tt0246512,8.0,72
1109887,tt3756780,5.5,72
1357979,tt8067028,8.2,72
150280,tt0237227,6.0,72
1109949,tt3757660,2.8,72
949082,tt2379647,8.2,72
71831,tt0097294,8.2,72
694902,tt14434684,2.6,72
65281,tt0089745,4.2,72
949343,tt23805370,8.4,72
735502,tt1527837,5.4,72
133830,tt0201782,5.4,72
695508,tt14448822,8.2,72
71386,tt0096776,8.4,72
102984,tt0142909,7.6,72
81758,tt0109095,7.3,72
152194,tt0241808,5.8,72
9329,tt0023904,5.9,72
35066,tt0055006,6.8,72
205363,tt0354816,6.9,72
115848,tt0167154,6.5,72
1419667,tt9588302,8.7,72
924549,tt2258863,7.4,72
465192,tt10122846,6.4,72
123233,tt0181447,3.3,72
907576,tt2188811,5.5,72
222050,tt0390789,8.3,72
160912,tt0260055,7.4,72
915094,tt2213735,8.7,72
22510,tt0040196,5.6,72
963346,tt24802658,3.6,72
35660,tt0055685,7.1,72
22318,tt0039932,6.9,72
115614,tt0166748,5.4,72
1262296,tt6177424,6.1,72
150214,tt0237072,3.8,72
1262336,tt6178546,7.1,72
