,tconst,averageRating,numVotes
918178,tt2229167,7.2,3981
49076,tt0070996,6.9,3981
43709,tt0064873,6.8,3980
237791,tt0426708,6.5,3980
1391479,tt8880922,4.0,3980
42454,tt0063456,7.0,3980
217869,tt0382028,1.9,3980
493958,tt1060256,6.5,3980
752997,tt15676664,5.5,3979
542926,tt11450050,7.5,3979
246009,tt0446463,6.2,3979
1187323,tt5031234,6.7,3978
656477,tt13648212,7.1,3978
28106,tt0047013,6.6,3978
70441,tt0095709,6.6,3977
1115651,tt3834000,7.7,3977
201158,tt0344651,8.8,3977
29297,tt0048387,6.6,3976
1147793,tt4365518,6.8,3976
809171,tt17595094,2.8,3976
167258,tt0273108,7.4,3975
43672,tt0064828,6.6,3975
45085,tt0066471,6.6,3975
98889,tt0134928,5.2,3975
214256,tt0374089,5.8,3975
846727,tt1934205,7.8,3974
605942,tt12687276,6.7,3974
1339050,tt7665182,8.2,3974
70112,tt0095312,5.3,3974
1024225,tt2869898,4.6,3973
925839,tt2266639,5.7,3972
58014,tt0081291,7.2,3972
53569,tt0076175,6.3,3972
1167146,tt4682136,5.7,3971
1210805,tt5363912,7.0,3971
778753,tt16427718,5.6,3971
971948,tt2567038,6.6,3971
151200,tt0239381,5.7,3970
144639,tt0224578,7.2,3970
39464,tt0059956,6.3,3970
61992,tt0085919,6.7,3970
414352,tt0844666,5.0,3969
1188201,tt5046534,4.1,3969
940712,tt2342652,7.8,3969
1420643,tt9617716,7.5,3969
21817,tt0039335,7.0,3969
40264,tt0060884,6.3,3968
661802,tt1376195,6.4,3968
701667,tt14570440,7.8,3968
437757,tt0922642,4.7,3967
918320,tt22297684,6.3,3967
63289,tt0087425,5.0,3967
1361887,tt8160262,5.5,3967
244708,tt0443409,8.1,3966
1318564,tt7231194,8.2,3966
752151,tt1565810,7.1,3965
48749,tt0070622,5.4,3964
1039313,tt2968404,6.6,3963
107406,tt0151121,6.4,3963
19946,tt0037055,7.2,3963
55218,tt0078067,6.2,3963
965622,tt2504404,7.3,3962
669443,tt13914000,7.9,3961
783861,tt1661461,5.5,3961
1302494,tt6904272,6.7,3961
211644,tt0368400,7.9,3961
167234,tt0273069,6.8,3961
1323349,tt7326322,7.7,3960
40272,tt0060893,6.1,3960
399513,tt0804443,4.0,3960
1410986,tt9320140,6.8,3959
35304,tt0055278,6.7,3959
1236841,tt5792468,5.9,3959
186798,tt0310482,8.1,3959
69356,tt0094455,6.6,3959
956705,tt2417650,2.5,3958
21614,tt0039090,7.1,3958
1400,tt0003740,7.1,3957
32562,tt0052169,3.9,3957
67872,tt0092744,4.6,3957
1093565,tt3526286,3.0,3956
62739,tt0086779,8.4,3956
537484,tt11350284,3.8,3955
64060,tt0088333,5.5,3955
41392,tt0062228,7.9,3955
153990,tt0245407,5.7,3954
8785,tt0023196,6.6,3954
823607,tt1826660,6.3,3954
1130737,tt4086018,5.6,3952
1295262,tt6772524,5.8,3952
1094093,tt3532608,7.2,3952
38992,tt0059410,6.9,3952
1275540,tt6385752,6.9,3952
188342,tt0313573,7.7,3951
696498,tt14466338,6.7,3951
72176,tt0097694,7.8,3951
147917,tt0231971,5.6,3950
20989,tt0038360,6.9,3950
1138488,tt4205718,3.5,3950
119497,tt0174685,2.2,3950
42101,tt0063036,5.7,3949
840847,tt18974572,6.6,3949
152833,tt0243135,6.7,3948
1239811,tt5837242,7.1,3948
809765,tt17633184,7.3,3948
72610,tt0098188,5.4,3948
78145,tt0104743,5.6,3948
229395,tt0407236,7.2,3948
116174,tt0167720,7.2,3948
1430451,tt9908860,7.2,3948
92453,tt0122648,7.3,3948
509157,tt10883302,5.9,3948
65684,tt0090206,6.6,3947
456221,tt0990372,7.8,3947
1240279,tt5843670,5.3,3947
11097,tt0026276,6.9,3947
167923,tt0274428,6.6,3947
161203,tt0260602,6.7,3947
1109168,tt3746298,4.7,3946
73418,tt0099128,5.6,3946
118567,tt0172726,6.0,3946
56774,tt0079854,6.6,3945
490823,tt10549212,7.2,3945
236899,tt0424873,3.0,3945
208076,tt0360916,2.9,3945
187706,tt0312358,5.0,3945
39969,tt0060548,6.1,3944
40818,tt0061537,7.5,3944
143589,tt0221889,5.8,3944
884340,tt2106671,7.2,3944
1360730,tt8130904,5.4,3943
794698,tt1705120,7.2,3943
25699,tt0044103,7.1,3942
1428280,tt9845398,6.9,3942
6291,tt0019415,7.5,3942
1008386,tt2782844,5.5,3941
53930,tt0076591,7.2,3941
47540,tt0069239,5.6,3941
1309914,tt7052244,3.3,3941
74710,tt0100665,2.4,3941
45957,tt0067458,6.7,3941
1317717,tt7215388,7.1,3940
882812,tt21031054,6.4,3940
1090196,tt3481544,2.8,3940
976011,tt2609222,6.4,3939
1332354,tt7530986,6.8,3939
1144510,tt4306308,6.0,3939
74711,tt0100666,5.3,3939
5774,tt0018328,6.1,3939
218713,tt0383678,7.9,3938
539972,tt1139319,6.6,3938
29258,tt0048340,6.8,3938
1425455,tt9760504,6.1,3938
590432,tt1236397,6.3,3937
868775,tt2036376,4.8,3937
1283122,tt6520930,7.8,3937
1078450,tt3317874,4.6,3936
527110,tt11176322,3.9,3936
865189,tt2018086,6.5,3936
750787,tt1560954,3.8,3936
179244,tt0295238,6.5,3936
36234,tt0056322,8.3,3936
402648,tt0812352,5.3,3936
899550,tt2156807,7.3,3935
145034,tt0225535,7.8,3935
89109,tt0118113,6.7,3935
27266,tt0046000,7.3,3934
1304700,tt6951546,7.7,3934
199463,tt0339736,5.6,3934
62954,tt0087020,7.0,3934
156314,tt0250347,5.7,3934
81154,tt0108366,6.4,3934
1154239,tt4467626,5.9,3934
780923,tt1649303,7.4,3933
1104143,tt3675568,7.6,3932
76845,tt0103186,7.1,3932
253065,tt0464071,7.1,3932
1417808,tt9529500,7.9,3931
1095296,tt3552166,6.6,3931
1170599,tt4730224,4.7,3931
1348726,tt7867360,4.6,3931
994090,tt27171776,7.4,3931
439559,tt0929809,1.9,3930
1322677,tt7314118,4.9,3930
13321,tt0029080,7.2,3930
42903,tt0063970,6.0,3930
934376,tt2308260,5.7,3930
800040,tt1725969,7.7,3929
729299,tt1514831,5.0,3929
43285,tt0064393,4.8,3929
194548,tt0326983,2.7,3929
110429,tt0156524,4.5,3928
1152548,tt4442130,4.8,3926
404112,tt0816398,8.1,3926
1068005,tt3189256,8.9,3926
1339331,tt7671068,7.0,3926
11444,tt0026725,7.6,3925
43597,tt0064747,5.9,3925
927574,tt2275743,4.7,3925
55231,tt0078084,7.4,3925
528018,tt11191356,7.4,3925
1234923,tt5764282,7.8,3925
1360032,tt8115560,6.6,3925
42835,tt0063889,7.1,3924
580441,tt12163074,3.1,3924
234025,tt0418259,6.4,3924
239630,tt0430919,5.9,3924
656672,tt13651858,3.8,3924
129249,tt0192455,4.7,3923
56386,tt0079400,8.0,3923
264030,tt0491162,6.3,3922
792371,tt16975352,8.1,3922
1132460,tt4118606,4.3,3921
1325301,tt7371896,6.6,3921
1414266,tt9410034,6.6,3921
538872,tt11376010,6.8,3921
592778,tt1241329,5.5,3921
1415400,tt9448932,6.1,3921
1282773,tt6514010,6.5,3921
35561,tt0055571,7.3,3920
1077473,tt3303728,6.8,3920
1369171,tt8326824,6.0,3920
971220,tt2558318,5.3,3919
11950,tt0027367,6.9,3919
220688,tt0388183,4.4,3918
67213,tt0091990,4.4,3918
905418,tt21822078,7.6,3918
864959,tt2016670,7.6,3918
394803,tt0790618,5.6,3918
262451,tt0487189,7.1,3918
70773,tt0096087,6.0,3917
30051,tt0049263,6.8,3917
148378,tt0233127,8.3,3917
521128,tt11080676,6.8,3917
877369,tt2081194,4.4,3917
81120,tt0108328,7.3,3916
154230,tt0245910,7.4,3916
412757,tt0839938,7.1,3916
101899,tt0140825,7.5,3916
156173,tt0250067,7.0,3916
878907,tt2086606,7.9,3916
1130706,tt4085584,5.6,3916
74007,tt0099812,5.7,3916
1174576,tt4793190,7.7,3915
193454,tt0324242,6.1,3915
1018573,tt2837336,4.3,3915
56569,tt0079615,8.3,3914
37056,tt0057226,6.2,3914
37488,tt0057697,7.3,3913
19749,tt0036824,6.4,3913
1267856,tt6262764,5.5,3913
56227,tt0079219,7.1,3912
58486,tt0081848,7.4,3911
686600,tt1425928,5.7,3911
566354,tt1189346,6.4,3911
891462,tt21272252,7.0,3911
65390,tt0089866,7.6,3910
90239,tt0119471,5.8,3910
237261,tt0425622,6.8,3910
749128,tt15557874,7.7,3909
79018,tt0105810,6.5,3909
593910,tt1243955,5.0,3909
952756,tt2394063,6.7,3909
925140,tt2262345,7.2,3908
1130525,tt4083422,8.3,3908
67921,tt0092798,5.3,3908
1255977,tt6083230,7.3,3907
1238394,tt5815944,5.7,3907
83299,tt0110939,6.1,3907
126772,tt0187635,6.4,3907
208744,tt0362387,6.8,3907
22273,tt0039881,6.9,3907
797018,tt1714205,7.1,3907
245205,tt0444672,5.2,3906
219998,tt0386751,5.7,3906
1147931,tt4367560,7.7,3905
72616,tt0098194,5.9,3905
781273,tt1650393,5.6,3905
1322639,tt7313348,5.4,3904
101648,tt0140384,7.1,3903
1037922,tt2960144,8.0,3903
834042,tt1863526,7.4,3903
44235,tt0065491,6.1,3903
16382,tt0032851,7.0,3903
24377,tt0042490,7.3,3903
251426,tt0460012,6.0,3903
49521,tt0071483,6.9,3902
1421770,tt9648886,6.3,3902
1058458,tt31123801,8.8,3901
1051250,tt3062514,9.3,3901
254780,tt0469062,5.5,3901
815817,tt1793931,5.4,3901
62151,tt0086112,7.1,3900
1191927,tt5096628,7.0,3900
35077,tt0055019,7.6,3899
461137,tt10045490,6.8,3898
803932,tt1741225,7.4,3898
782368,tt1654829,6.1,3898
690339,tt1433870,8.2,3898
57908,tt0081159,6.3,3897
200242,tt0342213,6.9,3897
155451,tt0248428,8.0,3896
23861,tt0041870,7.4,3896
1393947,tt8941422,2.2,3896
62908,tt0086972,2.3,3896
469677,tt10195452,7.0,3895
47679,tt0069398,6.5,3895
236675,tt0424430,7.2,3895
31799,tt0051283,6.6,3895
1358586,tt8081062,1.8,3894
65922,tt0090477,7.8,3894
982983,tt2654572,6.1,3894
1253947,tt6054874,6.2,3894
1263426,tt6197070,6.1,3894
862232,tt2002868,6.7,3894
137586,tt0209631,8.4,3894
769989,tt1617620,5.2,3893
34427,tt0054279,7.3,3893
523588,tt1111918,5.1,3893
220744,tt0388285,5.5,3893
184775,tt0306370,5.6,3892
48021,tt0069792,6.4,3891
721430,tt14993352,5.2,3891
1200962,tt5225764,7.6,3891
25521,tt0043887,6.6,3891
613659,tt12844586,5.7,3891
4995,tt0016630,7.0,3891
240655,tt0433405,6.4,3890
459951,tt1002563,5.7,3890
139719,tt0214178,6.3,3890
1301520,tt6884200,5.6,3890
895299,tt21388556,5.3,3889
559578,tt11767722,7.1,3889
1011688,tt2800038,4.3,3889
85074,tt0113133,6.7,3889
656546,tt13649510,7.1,3888
68128,tt0093029,6.1,3888
1321326,tt7284204,5.5,3888
211827,tt0368711,7.9,3888
196830,tt0332712,4.5,3888
1363534,tt8201814,6.4,3887
244911,tt0443693,6.1,3887
163063,tt0264051,7.5,3887
573197,tt12024308,6.8,3887
24925,tt0043153,7.2,3886
830929,tt1850394,5.4,3885
11435,tt0026714,6.8,3885
951974,tt2390334,7.3,3885
171203,tt0280330,7.8,3884
80170,tt0107165,6.1,3884
907613,tt2188931,7.2,3884
1280652,tt6470924,6.9,3883
654438,tt13610872,6.6,3883
1146360,tt4335742,7.2,3883
954556,tt2402129,7.1,3883
64936,tt0089343,6.5,3883
1401693,tt9094442,7.7,3882
128423,tt0190798,7.5,3882
1146678,tt4341996,8.1,3882
1012764,tt28073548,5.6,3882
173830,tt0284815,7.2,3882
1384444,tt8702938,5.9,3881
171314,tt0280490,6.0,3881
388608,tt0770829,6.5,3881
1036789,tt2953680,6.6,3881
176097,tt0289229,7.0,3880
961257,tt2459022,6.2,3879
1124734,tt3996396,7.6,3879
263265,tt0489244,3.1,3879
31311,tt0050720,6.3,3879
1355157,tt8001788,7.8,3879
641280,tt13365876,6.9,3878
1124149,tt3984356,5.1,3878
67931,tt0092809,5.1,3878
41886,tt0062790,6.6,3878
839310,tt1890493,6.5,3878
586153,tt1227787,6.9,3877
33105,tt0052792,6.5,3877
83818,tt0111573,5.5,3876
540144,tt11396226,7.9,3875
671807,tt13964404,5.4,3875
143054,tt0220757,7.7,3875
743858,tt15446834,5.5,3874
20786,tt0038107,7.1,3874
1040103,tt2972482,6.8,3874
1335026,tt7584702,5.0,3873
1337112,tt7628458,7.0,3873
793520,tt1700808,6.2,3873
257203,tt0475417,4.0,3872
692392,tt1438461,4.9,3872
656572,tt13649700,6.7,3872
1361039,tt8139862,8.5,3872
1035726,tt2948078,4.0,3872
1148221,tt4372240,7.3,3871
856248,tt1978524,5.5,3871
1089854,tt3478232,5.2,3871
54610,tt0077372,5.7,3871
1150312,tt4411234,4.6,3871
1258397,tt6117702,3.4,3870
481870,tt10400028,6.2,3870
530761,tt11237708,7.2,3870
1164985,tt4647900,7.1,3869
12873,tt0028505,7.0,3869
1135282,tt4158594,5.1,3868
34103,tt0053917,7.4,3868
391520,tt0780438,7.4,3867
217398,tt0381111,6.1,3867
80114,tt0107101,4.7,3867
810179,tt1764600,5.0,3866
1045740,tt3017412,5.4,3866
43638,tt0064791,6.7,3866
256759,tt0473829,5.1,3866
1267305,tt6255230,2.9,3866
59249,tt0082714,7.7,3865
669657,tt13918550,4.4,3865
455524,tt0987918,4.9,3865
814009,tt1784538,7.5,3865
29897,tt0049092,3.7,3864
945315,tt2364949,5.3,3864
1241714,tt5866074,8.0,3864
514806,tt1097239,7.7,3864
899346,tt2155399,7.1,3863
1204317,tt5271442,7.9,3863
1181461,tt4927574,6.1,3863
38255,tt0058564,7.9,3863
721554,tt14995258,5.8,3863
1422768,tt9677638,7.1,3862
922426,tt22485826,7.4,3862
856147,tt19783714,7.9,3862
1211635,tt5377564,7.4,3862
72760,tt0098356,5.7,3862
687697,tt14280066,6.5,3862
455190,tt0986329,8.4,3862
40681,tt0061376,7.0,3861
635954,tt13269670,6.8,3861
530417,tt11229780,5.6,3861
66178,tt0090774,6.8,3861
748265,tt1553659,6.7,3861
53081,tt0075617,6.5,3861
407971,tt0827788,6.6,3861
24548,tt0042692,7.1,3860
1109352,tt3748918,5.8,3860
247124,tt0449306,4.6,3860
39018,tt0059440,6.9,3859
828586,tt1840388,4.6,3859
6538,tt0019901,7.2,3858
1036863,tt29538571,5.7,3858
32194,tt0051739,7.0,3858
166793,tt0272142,7.0,3857
1395295,tt8975028,5.9,3857
157423,tt0252562,6.1,3857
1112324,tt3791302,6.9,3857
613014,tt12831098,8.0,3856
480011,tt1037033,6.2,3856
156676,tt0251052,6.7,3855
19246,tt0036230,7.4,3855
1084050,tt3398252,3.6,3855
66637,tt0091314,6.2,3855
1122700,tt3958780,5.6,3855
85728,tt0113971,7.3,3854
1278735,tt6438030,6.5,3853
585933,tt12273762,4.3,3853
50012,tt0072034,6.7,3853
33586,tt0053337,3.9,3853
70727,tt0096037,4.9,3852
52848,tt0075343,2.3,3852
186328,tt0309565,7.3,3852
189456,tt0315775,2.3,3851
460947,tt10042186,4.1,3851
1048230,tt3037164,7.1,3851
1060442,tt3125220,5.8,3851
747476,tt15520020,7.5,3851
72157,tt0097670,5.5,3851
665964,tt13846542,5.1,3851
674051,tt14014068,5.5,3851
86390,tt0114788,6.1,3851
65088,tt0089523,5.9,3850
518292,tt1103273,5.5,3850
1343466,tt7755856,6.2,3850
1305543,tt6964076,7.5,3850
1404614,tt9159144,8.7,3849
86939,tt0115471,3.8,3849
33571,tt0053320,6.9,3849
1091879,tt3503840,4.4,3849
1069162,tt3200980,6.6,3849
921352,tt2245029,6.6,3849
1136741,tt4178986,6.6,3848
38416,tt0058756,6.6,3848
1030584,tt29195117,6.3,3848
1189517,tt5061360,7.1,3848
394878,tt0790769,7.2,3848
249640,tt0455663,7.8,3848
18302,tt0035096,5.5,3848
125848,tt0186183,6.1,3847
1427287,tt9815714,4.8,3847
570134,tt11964084,2.5,3846
1337660,tt7638556,8.5,3846
188940,tt0314725,7.8,3845
596833,tt12492650,5.7,3845
636970,tt13288904,6.4,3845
17998,tt0034746,7.0,3845
1264363,tt6212496,6.2,3845
716093,tt1486616,6.7,3845
542955,tt1145157,5.4,3844
1421345,tt9636732,7.7,3844
98363,tt0133906,7.2,3844
76837,tt0103176,7.6,3844
1405320,tt9174724,5.8,3844
86317,tt0114697,4.2,3844
717412,tt14898794,5.7,3843
612015,tt12810902,4.8,3843
1187944,tt5041296,5.4,3843
1392460,tt8902948,6.6,3843
66274,tt0090881,5.3,3843
1265009,tt6220752,5.4,3842
652079,tt1356380,8.2,3842
22084,tt0039645,6.7,3842
620492,tt12981538,7.3,3842
1157398,tt4516040,5.2,3842
203210,tt0349333,6.3,3841
637520,tt13299052,5.2,3841
1179824,tt4896168,5.0,3841
59330,tt0082806,4.9,3840
1240293,tt5843850,5.1,3840
79473,tt0106342,6.8,3840
8007,tt0022150,7.3,3840
175114,tt0287300,8.0,3840
1042258,tt2991092,7.0,3840
685912,tt14247286,6.3,3839
1353513,tt7965802,7.8,3839
971133,tt2557256,4.7,3838
87160,tt0115742,4.9,3838
155276,tt0247992,5.1,3838
873872,tt2064849,5.6,3837
46844,tt0068441,7.3,3837
1017406,tt2831404,6.0,3837
1169044,tt4708348,5.7,3837
427696,tt0885415,6.1,3837
505200,tt10805432,6.6,3836
873290,tt2061551,8.2,3836
1096364,tt3566788,7.0,3836
1358387,tt8076344,7.1,3836
165755,tt0270259,6.3,3836
1386383,tt8748256,5.8,3835
142617,tt0220016,6.6,3835
1364542,tt8220344,7.1,3835
801285,tt1730687,5.2,3834
162714,tt0263388,7.7,3834
92763,tt0123092,7.0,3833
834424,tt1865573,4.5,3833
720665,tt1497609,7.2,3833
954386,tt2401715,6.0,3833
22157,tt0039737,7.2,3832
412731,tt0839880,4.1,3831
660577,tt13729220,6.8,3831
844097,tt1918969,8.3,3830
194392,tt0326576,6.4,3830
1355082,tt8000674,7.6,3830
25321,tt0043660,6.9,3830
735344,tt15275256,5.4,3830
1345867,tt7809420,7.2,3829
43486,tt0064622,5.8,3829
67336,tt0092133,5.0,3829
1271256,tt6317962,5.5,3827
1213228,tt5434870,6.3,3827
253204,tt0464625,7.8,3827
1181485,tt4928166,7.3,3827
835179,tt18689540,8.6,3827
1189419,tt5059782,3.7,3827
119851,tt0175383,2.3,3826
222007,tt0390733,7.8,3826
1423577,tt9698520,7.5,3826
878040,tt20840000,7.5,3826
29868,tt0049061,7.4,3825
1164702,tt4642044,5.1,3825
709812,tt1473074,6.1,3824
1098118,tt3589872,7.0,3823
33155,tt0052847,6.6,3823
537979,tt1135968,7.2,3823
1307278,tt6996016,7.5,3823
77503,tt0103969,7.9,3823
430081,tt0893509,2.8,3822
536132,tt1132474,6.8,3822
39692,tt0060218,6.3,3822
236252,tt0423470,7.9,3821
1012438,tt2803940,3.7,3821
38003,tt0058283,6.7,3821
43274,tt0064382,6.8,3819
181437,tt0299502,6.9,3819
1270861,tt6311972,7.2,3819
86577,tt0115033,7.0,3818
518249,tt11032396,5.7,3818
1249561,tt5990096,7.3,3817
17444,tt0034091,6.7,3817
82765,tt0110296,7.4,3817
118311,tt0172052,5.9,3817
753275,tt1568150,7.3,3817
1009795,tt27896931,6.8,3817
218391,tt0382988,7.0,3816
723702,tt15040278,5.9,3816
18731,tt0035616,7.0,3816
580940,tt1217243,7.3,3816
890786,tt21250176,5.2,3815
1189506,tt5061162,7.2,3815
1127172,tt4035898,4.7,3815
66301,tt0090915,5.9,3815
1412506,tt9359344,5.9,3814
73113,tt0098780,7.6,3814
61278,tt0085088,7.0,3814
1410348,tt9305634,6.1,3814
918968,tt22325698,7.5,3814
826566,tt1833879,4.0,3814
195390,tt0329347,7.1,3813
658323,tt13683866,8.4,3813
1340188,tt7689460,5.5,3813
79915,tt0106868,6.5,3813
166062,tt0270933,6.6,3813
89466,tt0118566,6.0,3812
33855,tt0053645,6.9,3811
156819,tt0251355,8.6,3811
69013,tt0094056,6.4,3811
56712,tt0079781,7.0,3811
167626,tt0273840,7.8,3810
237763,tt0426672,7.6,3810
749408,tt15561916,5.9,3810
1228298,tt5656994,3.5,3810
89625,tt0118756,6.9,3810
1182108,tt4938374,5.0,3810
659627,tt1371117,6.4,3809
68840,tt0093854,4.4,3809
46898,tt0068502,6.6,3808
1273216,tt6345894,5.2,3808
52975,tt0075500,6.6,3808
728860,tt15140592,7.2,3808
1247397,tt5954088,5.4,3807
27783,tt0046617,6.5,3807
67011,tt0091759,7.6,3807
1102679,tt3655972,6.8,3806
1150070,tt4406248,7.0,3806
469549,tt10192576,7.9,3806
30811,tt0050147,4.9,3805
594125,tt12443946,6.6,3805
1032276,tt2929652,5.3,3804
1382530,tt8655738,3.3,3804
53932,tt0076594,6.7,3804
838332,tt1884856,7.4,3803
1419582,tt9585676,6.2,3802
431971,tt0901485,6.2,3802
1215166,tt5463510,6.4,3802
16190,tt0032617,7.4,3802
581062,tt1217565,7.3,3802
26329,tt0044863,6.6,3801
181327,tt0299268,8.3,3801
719740,tt14954534,6.5,3801
671979,tt13968792,6.3,3800
911708,tt2201221,4.5,3800
82493,tt0109959,5.2,3800
76087,tt0102288,7.2,3800
1127902,tt4048050,6.7,3800
90389,tt0119644,5.2,3800
1413260,tt9381682,5.9,3799
175988,tt0289036,7.6,3799
25787,tt0044205,7.6,3799
157328,tt0252364,7.3,3799
1239399,tt5831336,7.0,3798
46700,tt0068290,5.6,3798
1306557,tt6982794,3.2,3798
34503,tt0054371,6.9,3798
250003,tt0456500,6.1,3797
870757,tt2046090,5.0,3797
38700,tt0059080,5.2,3797
1328894,tt7453418,5.6,3797
43086,tt0064175,5.5,3796
164434,tt0267116,6.3,3796
67476,tt0092297,2.7,3796
44309,tt0065569,5.6,3796
198676,tt0337930,6.5,3796
1126790,tt4029412,3.5,3795
573381,tt1202625,8.2,3794
39221,tt0059674,6.2,3794
499105,tt10699362,6.8,3794
58822,tt0082222,7.3,3794
938949,tt2332522,6.5,3794
971420,tt25602750,6.2,3794
776575,tt16373746,6.9,3793
115845,tt0167147,6.2,3793
40342,tt0060980,5.9,3793
976449,tt2614860,7.2,3792
516712,tt11007444,6.8,3792
750289,tt1559036,5.9,3791
697087,tt1447791,6.4,3791
45736,tt0067204,6.9,3791
1051789,tt3068192,4.6,3791
75036,tt0101054,7.1,3791
90377,tt0119630,5.2,3790
1089677,tt3476576,6.2,3790
82729,tt0110255,4.0,3790
18995,tt0035937,6.6,3790
64881,tt0089283,5.7,3789
162027,tt0262153,3.8,3789
33544,tt0053290,6.1,3789
727173,tt1510686,5.0,3789
1053151,tt3079016,4.6,3789
48850,tt0070736,6.1,3789
176734,tt0290326,7.5,3789
1038857,tt2964120,7.5,3788
1328119,tt7435316,6.0,3788
633515,tt1322306,4.9,3788
1208818,tt5337806,7.8,3788
53892,tt0076544,6.2,3788
32403,tt0051980,7.8,3788
242398,tt0437526,6.2,3787
624603,tt1305714,6.5,3787
1094518,tt3541080,4.4,3787
865686,tt20205236,7.3,3786
72360,tt0097911,4.8,3786
1021537,tt2854394,3.3,3785
731619,tt1519663,5.3,3785
167559,tt0273719,6.0,3784
62087,tt0086036,6.1,3784
155535,tt0248617,4.2,3784
1033907,tt2938416,7.8,3784
68973,tt0094011,6.7,3783
646916,tt13466166,7.5,3783
637917,tt1330607,6.8,3783
82498,tt0109965,5.8,3783
951808,tt23897324,6.2,3783
1350564,tt7907916,7.8,3783
640915,tt13357946,5.8,3782
883301,tt21045742,4.6,3782
629109,tt13142324,6.2,3782
1135647,tt4163486,8.2,3782
36930,tt0057083,5.8,3781
489328,tt10521814,6.5,3781
540030,tt11394318,7.3,3781
264510,tt0492506,7.4,3781
27197,tt0045919,6.8,3780
15906,tt0032273,7.0,3780
1107185,tt3717804,5.8,3780
150955,tt0238793,7.7,3779
1306388,tt6979756,6.7,3779
1303022,tt6914542,6.2,3779
162563,tt0263101,6.5,3779
856614,tt1979918,6.3,3778
58670,tt0082053,7.0,3778
115560,tt0166653,4.3,3777
1367879,tt8297022,7.1,3777
22747,tt0040491,6.4,3777
42445,tt0063443,6.7,3777
220714,tt0388230,5.0,3776
1255065,tt6071060,8.5,3776
1394276,tt8951086,7.4,3776
494105,tt10605812,5.9,3776
80137,tt0107130,7.0,3776
68248,tt0093175,5.2,3776
161111,tt0260414,7.1,3776
17709,tt0034399,7.2,3775
875412,tt2073016,7.3,3775
30540,tt0049830,6.6,3775
39910,tt0060475,6.5,3774
41783,tt0062673,6.0,3774
535487,tt11316854,5.9,3774
683176,tt1419318,7.9,3774
50330,tt0072402,6.9,3773
73861,tt0099637,5.5,3773
33921,tt0053716,5.9,3773
35051,tt0054988,6.8,3773
909656,tt21955290,7.3,3773
494883,tt10621032,6.9,3773
226409,tt0400172,2.3,3773
693911,tt1441373,6.3,3773
804909,tt1745672,3.6,3773
557188,tt11725680,6.2,3772
1355343,tt8005626,7.4,3772
826745,tt1834319,7.1,3772
72582,tt0098156,2.7,3772
1026674,tt28870064,7.9,3772
53806,tt0076446,7.7,3772
198763,tt0338075,6.0,3771
396911,tt0796314,6.6,3770
513152,tt10945036,7.0,3770
89475,tt0118577,3.5,3770
817661,tt1804642,7.2,3770
1259470,tt6134274,4.4,3770
1100545,tt3625136,7.5,3769
538779,tt1137436,5.7,3769
896742,tt21434318,5.6,3769
35334,tt0055310,7.8,3769
79761,tt0106684,4.0,3769
217654,tt0381637,7.6,3768
200592,tt0343168,7.5,3768
14962,tt0031143,7.1,3768
859016,tt1986857,3.8,3768
1189129,tt5056958,6.4,3768
199636,tt0340110,5.6,3768
641175,tt13363828,4.5,3768
131497,tt0197094,6.3,3768
220801,tt0388395,7.0,3767
1146349,tt4335650,4.9,3767
19823,tt0036914,7.3,3767
1031204,tt2924392,4.4,3766
1103767,tt3671086,3.6,3766
1005205,tt2768802,8.1,3766
407118,tt0825244,7.1,3766
895010,tt21379574,5.9,3766
1228833,tt5665418,7.6,3766
517085,tt11013434,6.5,3765
1109795,tt3755578,7.1,3765
1343640,tt7759130,5.2,3765
1167033,tt4680196,4.6,3765
651691,tt1355638,7.1,3765
157857,tt0253616,6.2,3765
611704,tt1280534,6.7,3765
127700,tt0189456,4.4,3765
1333173,tt7546486,2.2,3764
43261,tt0064368,7.6,3764
31896,tt0051404,7.1,3764
211087,tt0367344,6.7,3764
140164,tt0215135,4.4,3764
643233,tt1340123,7.0,3763
44603,tt0065908,8.1,3763
90792,tt0120118,6.3,3762
28603,tt0047580,6.2,3762
1373468,tt8425308,7.2,3762
569158,tt1194664,6.8,3762
515948,tt10991188,5.0,3762
418401,tt0856778,6.7,3761
44085,tt0065317,6.9,3761
60316,tt0083941,6.4,3761
158232,tt0254463,7.5,3760
857744,tt19841734,6.7,3759
1415260,tt9442842,8.0,3759
136419,tt0207198,6.8,3758
527870,tt11188154,6.6,3758
1405774,tt9182964,4.8,3758
64437,tt0088772,2.5,3758
1253409,tt6046314,5.5,3757
1373786,tt8431078,4.5,3756
251690,tt0460693,7.1,3756
796357,tt1710310,5.7,3756
224204,tt0395461,7.5,3755
75227,tt0101273,6.6,3755
60283,tt0083906,5.9,3755
957006,tt2420124,5.7,3754
407116,tt0825239,6.7,3754
501315,tt10738906,5.5,3754
1181504,tt4929038,6.3,3754
20726,tt0038032,7.1,3754
812941,tt1778338,8.2,3754
1170273,tt4725842,4.0,3753
1037324,tt2956300,6.7,3752
1347646,tt7843946,7.0,3752
814726,tt1788383,4.4,3752
1183741,tt4966046,3.7,3751
263150,tt0488906,4.8,3751
38954,tt0059362,6.3,3751
62099,tt0086050,5.6,3750
1231191,tt5706370,6.3,3750
904893,tt21810682,5.9,3750
30750,tt0050073,7.5,3750
